heder	Length	GC_amont	CG_precent
>lcl|NC_001146.8_cds_NP_014221.3_4737 	723	313	43.29 %
>lcl|NC_001146.8_cds_NP_014222.2_4738 	930	358	38.49 %
>lcl|NC_001146.8_cds_NP_014223.2_4739 	1911	798	41.76 %
>lcl|NC_001146.8_cds_NP_014224.2_4740 	1212	479	39.52 %
>lcl|NC_001146.8_cds_NP_014226.1_4741 	1101	481	43.69 %
>lcl|NC_001146.8_cds_NP_014227.4_4742 	5247	2027	38.63 %
>lcl|NC_001146.8_cds_NP_014230.1_4743 	1503	612	40.72 %
>lcl|NC_001146.8_cds_NP_014231.1_4744 	780	326	41.79 %
>lcl|NC_001146.8_cds_NP_014232.1_4745 	1944	749	38.53 %
>lcl|NC_001146.8_cds_NP_014233.1_4746 	1347	553	41.05 %
>lcl|NC_001146.8_cds_NP_014234.3_4747 	1221	508	41.61 %
>lcl|NC_001146.8_cds_NP_014235.1_4748 	1056	421	39.87 %
>lcl|NC_001146.8_cds_NP_014236.1_4749 	3333	1319	39.57 %
>lcl|NC_001146.8_cds_NP_014237.2_4751 	321	138	42.99 %
>lcl|NC_001146.8_cds_NP_014238.3_4752 	2271	912	40.16 %
>lcl|NC_001146.8_cds_NP_014239.1_4753 	1065	455	42.72 %
>lcl|NC_001146.8_cds_NP_014240.1_4754 	870	338	38.85 %
>lcl|NC_001146.8_cds_NP_014241.1_4755 	597	244	40.87 %
>lcl|NC_001146.8_cds_NP_014242.1_4756 	507	202	39.84 %
>lcl|NC_001146.8_cds_NP_014243.3_4757 	900	359	39.89 %
>lcl|NC_001146.8_cds_NP_014244.1_4759 	825	312	37.82 %
>lcl|NC_001146.8_cds_NP_014245.1_4760 	1641	653	39.79 %
>lcl|NC_001146.8_cds_NP_014246.1_4761 	390	170	43.59 %
>lcl|NC_001146.8_cds_NP_014247.1_4762 	1230	495	40.24 %
>lcl|NC_001146.8_cds_NP_014248.3_4763 	756	293	38.76 %
>lcl|NC_001146.8_cds_NP_014250.1_4764 	390	163	41.79 %
>lcl|NC_001146.8_cds_NP_014251.1_4765 	765	382	49.93 %
>lcl|NC_001146.8_cds_NP_014252.2_4766 	348	125	35.92 %
>lcl|NC_001146.8_cds_NP_014253.3_4768 	303	97	32.01 %
>lcl|NC_001146.8_cds_NP_014255.1_4770 	2223	890	40.04 %
>lcl|NC_001146.8_cds_NP_001257688.1_4771 	393	147	37.40 %
>lcl|NC_001146.8_cds_NP_014257.1_4772 	1500	665	44.33 %
>lcl|NC_001146.8_cds_NP_014258.1_4773 	1044	414	39.66 %
>lcl|NC_001146.8_cds_NP_001257689.1_4774 	570	238	41.75 %
>lcl|NC_001146.8_cds_NP_014260.3_4775 	4794	1738	36.25 %
>lcl|NC_001146.8_cds_NP_014261.1_4777 	1581	649	41.05 %
>lcl|NC_001146.8_cds_NP_014262.3_4778 	1461	559	38.26 %
>lcl|NC_001146.8_cds_NP_014263.1_4779 	1278	487	38.11 %
>lcl|NC_001146.8_cds_NP_014264.1_4780 	345	159	46.09 %
>lcl|NC_001146.8_cds_NP_014265.3_4781 	1131	496	43.85 %
>lcl|NC_001146.8_cds_NP_014266.3_4782 	522	191	36.59 %
>lcl|NC_001146.8_cds_NP_014267.1_4783 	3171	1221	38.51 %
>lcl|NC_001146.8_cds_NP_014268.1_4784 	459	174	37.91 %
>lcl|NC_001146.8_cds_NP_014269.4_4785 	1182	445	37.65 %
>lcl|NC_001146.8_cds_NP_014270.1_4787 	723	256	35.41 %
>lcl|NC_001146.8_cds_NP_014271.3_4788 	1305	501	38.39 %
>lcl|NC_001146.8_cds_NP_014272.3_4789 	2862	1063	37.14 %
>lcl|NC_001146.8_cds_NP_014273.1_4790 	2541	870	34.24 %
>lcl|NC_001146.8_cds_NP_014274.1_4791 	2022	882	43.62 %
>lcl|NC_001146.8_cds_NP_014275.3_4792 	1479	672	45.44 %
>lcl|NC_001146.8_cds_NP_014276.1_4793 	2994	1157	38.64 %
>lcl|NC_001146.8_cds_NP_014277.1_4794 	348	129	37.07 %
>lcl|NC_001146.8_cds_NP_014278.3_4795 	1854	691	37.27 %
>lcl|NC_001146.8_cds_NP_014280.3_4796 	1482	507	34.21 %
>lcl|NC_001146.8_cds_NP_014281.1_4797 	2913	1093	37.52 %
>lcl|NC_001146.8_cds_NP_014282.1_4798 	1665	694	41.68 %
>lcl|NC_001146.8_cds_NP_014283.3_4799 	1569	672	42.83 %
>lcl|NC_001146.8_cds_NP_014284.1_4800 	1935	766	39.59 %
>lcl|NC_001146.8_cds_NP_014286.1_4801 	429	173	40.33 %
>lcl|NC_001146.8_cds_NP_014287.3_4802 	1641	701	42.72 %
>lcl|NC_001146.8_cds_NP_014288.3_4803 	363	140	38.57 %
>lcl|NC_001146.8_cds_NP_014289.1_4804 	663	240	36.20 %
>lcl|NC_001146.8_cds_NP_014291.1_4805 	813	333	40.96 %
>lcl|NC_001146.8_cds_NP_014292.3_4806 	681	251	36.86 %
>lcl|NC_001146.8_cds_NP_014293.1_4807 	3552	1403	39.50 %
>lcl|NC_001146.8_cds_NP_014295.1_4808 	1860	815	43.82 %
>lcl|NC_001146.8_cds_NP_014296.4_4809 	2019	827	40.96 %
>lcl|NC_001146.8_cds_NP_014297.3_4810 	4407	1658	37.62 %
>lcl|NC_001146.8_cds_NP_014298.1_4811 	2142	817	38.14 %
>lcl|NC_001146.8_cds_NP_014299.1_4812 	705	277	39.29 %
>lcl|NC_001146.8_cds_NP_014300.3_4813 	717	297	41.42 %
>lcl|NC_001146.8_cds_NP_014301.1_4814 	969	432	44.58 %
>lcl|NC_001146.8_cds_NP_014302.3_4816 	993	461	46.42 %
>lcl|NC_001146.8_cds_NP_014303.3_4817 	573	233	40.66 %
>lcl|NC_001146.8_cds_NP_014304.1_4818 	1929	785	40.69 %
>lcl|NC_001146.8_cds_NP_014305.1_4819 	1764	707	40.08 %
>lcl|NC_001146.8_cds_NP_014306.3_4820 	663	265	39.97 %
>lcl|NC_001146.8_cds_NP_014307.1_4821 	1203	488	40.57 %
>lcl|NC_001146.8_cds_NP_014308.1_4822 	3723	1466	39.38 %
>lcl|NC_001146.8_cds_NP_014309.3_4823 	579	232	40.07 %
>lcl|NC_001146.8_cds_NP_014311.3_4824 	4287	1545	36.04 %
>lcl|NC_001146.8_cds_NP_014312.1_4825 	3537	1338	37.83 %
>lcl|NC_001146.8_cds_NP_014313.1_4826 	309	147	47.57 %
>lcl|NC_001146.8_cds_NP_014314.3_4827 	2493	907	36.38 %
>lcl|NC_001146.8_cds_NP_014315.1_4828 	1050	368	35.05 %
>lcl|NC_001146.8_cds_NP_014316.3_4829 	1485	598	40.27 %
>lcl|NC_001146.8_cds_NP_014317.4_4830 	2622	937	35.74 %
>lcl|NC_001146.8_cds_NP_014318.3_4831 	432	176	40.74 %
>lcl|NC_001146.8_cds_NP_014319.1_4832 	1101	478	43.42 %
>lcl|NC_001146.8_cds_NP_014320.1_4833 	600	264	44.00 %
>lcl|NC_001146.8_cds_NP_014321.3_4834 	1224	545	44.53 %
>lcl|NC_001146.8_cds_NP_014322.1_4835 	1587	655	41.27 %
>lcl|NC_001146.8_cds_NP_014323.1_4836 	1755	696	39.66 %
>lcl|NC_001146.8_cds_NP_014324.3_4837 	873	342	39.18 %
>lcl|NC_001146.8_cds_NP_014325.3_4838 	1359	579	42.60 %
>lcl|NC_001146.8_cds_NP_014326.1_4839 	1731	722	41.71 %
>lcl|NC_001146.8_cds_NP_014327.1_4840 	924	447	48.38 %
>lcl|NC_001146.8_cds_NP_014328.3_4841 	1449	658	45.41 %
>lcl|NC_001146.8_cds_NP_014330.1_4843 	597	256	42.88 %
>lcl|NC_001146.8_cds_NP_014331.3_4844 	2589	1055	40.75 %
>lcl|NC_001146.8_cds_NP_014332.1_4846 	576	237	41.15 %
>lcl|NC_001146.8_cds_NP_014333.1_4847 	1263	589	46.63 %
>lcl|NC_001146.8_cds_NP_014334.3_4848 	1761	709	40.26 %
>lcl|NC_001146.8_cds_NP_014335.1_4849 	1230	510	41.46 %
>lcl|NC_001146.8_cds_NP_014336.1_4850 	945	400	42.33 %
>lcl|NC_001146.8_cds_NP_014337.3_4851 	1437	549	38.20 %
>lcl|NC_001146.8_cds_NP_014338.3_4852 	1857	743	40.01 %
>lcl|NC_001146.8_cds_NP_014339.1_4853 	2268	874	38.54 %
>lcl|NC_001146.8_cds_NP_014340.1_4854 	951	381	40.06 %
>lcl|NC_001146.8_cds_NP_014342.3_4855 	594	244	41.08 %
>lcl|NC_001146.8_cds_NP_014343.1_4856 	852	386	45.31 %
>lcl|NC_001146.8_cds_NP_001268465.1_4857 	5250	2015	38.38 %
>lcl|NC_001146.8_cds_NP_058180.1_4858 	1323	538	40.67 %
>lcl|NC_001146.8_cds_NP_014344.3_4859 	3498	1376	39.34 %
>lcl|NC_001146.8_cds_NP_014345.3_4860 	1470	618	42.04 %
>lcl|NC_001146.8_cds_NP_014346.1_4861 	462	208	45.02 %
>lcl|NC_001146.8_cds_NP_014347.1_4862 	1212	410	33.83 %
>lcl|NC_001146.8_cds_NP_014348.3_4863 	813	310	38.13 %
>lcl|NC_001146.8_cds_NP_014349.1_4864 	2631	1014	38.54 %
>lcl|NC_001146.8_cds_NP_014350.1_4865 	1647	600	36.43 %
>lcl|NC_001146.8_cds_NP_014351.3_4866 	1971	781	39.62 %
>lcl|NC_001146.8_cds_NP_014352.3_4867 	519	238	45.86 %
>lcl|NC_001146.8_cds_NP_014353.1_4868 	2016	815	40.43 %
>lcl|NC_001146.8_cds_NP_014354.2_4869 	531	209	39.36 %
>lcl|NC_001146.8_cds_NP_014356.1_4871 	1191	485	40.72 %
>lcl|NC_001146.8_cds_NP_014357.1_4872 	2520	877	34.80 %
>lcl|NC_001146.8_cds_NP_014358.3_4874 	1371	537	39.17 %
>lcl|NC_001146.8_cds_NP_014359.3_4875 	1785	704	39.44 %
>lcl|NC_001146.8_cds_NP_014360.2_4876 	690	235	34.06 %
>lcl|NC_001146.8_cds_NP_014361.1_4877 	1083	471	43.49 %
>lcl|NC_001146.8_cds_NP_014362.3_4878 	666	272	40.84 %
>lcl|NC_001146.8_cds_NP_014363.1_4879 	1170	468	40.00 %
>lcl|NC_001146.8_cds_NP_014364.1_4880 	1839	818	44.48 %
>lcl|NC_001146.8_cds_NP_014365.3_4881 	855	385	45.03 %
>lcl|NC_001146.8_cds_NP_014366.3_4882 	846	329	38.89 %
>lcl|NC_001146.8_cds_NP_014367.1_4883 	411	172	41.85 %
>lcl|NC_001146.8_cds_NP_014368.1_4884 	312	132	42.31 %
>lcl|NC_001146.8_cds_NP_014369.3_4885 	1569	651	41.49 %
>lcl|NC_001146.8_cds_NP_014371.1_4886 	2037	768	37.70 %
>lcl|NC_001146.8_cds_NP_014372.1_4887 	1455	555	38.14 %
>lcl|NC_001146.8_cds_NP_014373.3_4888 	972	363	37.35 %
>lcl|NC_001146.8_cds_NP_014374.1_4890 	741	295	39.81 %
>lcl|NC_001146.8_cds_NP_014375.1_4891 	2898	1196	41.27 %
>lcl|NC_001146.8_cds_NP_014376.3_4892 	1473	581	39.44 %
>lcl|NC_001146.8_cds_NP_014377.1_4893 	2121	818	38.57 %
>lcl|NC_001146.8_cds_NP_014378.1_4894 	1917	756	39.44 %
>lcl|NC_001146.8_cds_NP_014379.3_4895 	855	386	45.15 %
>lcl|NC_001146.8_cds_NP_014380.3_4896 	1839	809	43.99 %
>lcl|NC_001146.8_cds_NP_014382.1_4897 	1362	567	41.63 %
>lcl|NC_001146.8_cds_NP_014384.3_4899 	3135	1259	40.16 %
>lcl|NC_001146.8_cds_NP_014386.2_4900 	1896	679	35.81 %
>lcl|NC_001146.8_cds_NP_014387.1_4901 	1335	491	36.78 %
>lcl|NC_001146.8_cds_NP_014388.3_4902 	726	276	38.02 %
>lcl|NC_001146.8_cds_NP_014389.3_4903 	1263	460	36.42 %
>lcl|NC_001146.8_cds_NP_014390.2_4904 	2031	720	35.45 %
>lcl|NC_001146.8_cds_NP_014391.1_4905 	1059	455	42.97 %
>lcl|NC_001146.8_cds_NP_014392.3_4906 	912	388	42.54 %
>lcl|NC_001146.8_cds_NP_014393.1_4907 	1116	425	38.08 %
>lcl|NC_001146.8_cds_NP_014394.2_4908 	1365	572	41.90 %
>lcl|NC_001146.8_cds_NP_014395.3_4909 	855	362	42.34 %
>lcl|NC_001146.8_cds_NP_014396.3_4910 	969	347	35.81 %
>lcl|NC_001146.8_cds_NP_014397.1_4911 	1161	404	34.80 %
>lcl|NC_001146.8_cds_NP_014398.1_4912 	1440	572	39.72 %
>lcl|NC_001146.8_cds_NP_014399.3_4913 	849	393	46.29 %
>lcl|NC_001146.8_cds_NP_014400.1_4914 	954	382	40.04 %
>lcl|NC_001146.8_cds_NP_014401.1_4915 	441	153	34.69 %
>lcl|NC_001146.8_cds_NP_014403.3_4916 	1869	758	40.56 %
>lcl|NC_001146.8_cds_NP_014404.3_4917 	933	365	39.12 %
>lcl|NC_001146.8_cds_NP_014405.1_4918 	1986	839	42.25 %
>lcl|NC_001146.8_cds_NP_014406.1_4919 	750	317	42.27 %
>lcl|NC_001146.8_cds_NP_014407.3_4920 	450	169	37.56 %
>lcl|NC_001146.8_cds_NP_014408.1_4921 	2631	1013	38.50 %
>lcl|NC_001146.8_cds_NP_014409.1_4922 	1506	575	38.18 %
>lcl|NC_001146.8_cds_NP_014410.3_4923 	2685	1128	42.01 %
>lcl|NC_001146.8_cds_NP_014411.3_4924 	639	344	53.83 %
>lcl|NC_001146.8_cds_NP_014412.1_4925 	1155	549	47.53 %
>lcl|NC_001146.8_cds_NP_014413.1_4926 	6702	2737	40.84 %
>lcl|NC_001146.8_cds_NP_014414.3_4927 	669	330	49.33 %
>lcl|NC_001146.8_cds_NP_014415.1_4928 	675	319	47.26 %
>lcl|NC_001146.8_cds_NP_014416.1_4929 	1929	787	40.80 %
>lcl|NC_001146.8_cds_NP_014417.3_4930 	813	335	41.21 %
>lcl|NC_001146.8_cds_NP_014418.3_4931 	1215	454	37.37 %
>lcl|NC_001146.8_cds_NP_014419.1_4932 	420	169	40.24 %
>lcl|NC_001146.8_cds_NP_014420.1_4933 	1701	659	38.74 %
>lcl|NC_001146.8_cds_NP_014421.3_4934 	561	212	37.79 %
>lcl|NC_001146.8_cds_NP_014423.1_4935 	1416	565	39.90 %
>lcl|NC_001146.8_cds_NP_014424.1_4936 	954	419	43.92 %
>lcl|NC_001146.8_cds_NP_014425.3_4937 	927	363	39.16 %
>lcl|NC_001146.8_cds_NP_014426.3_4938 	1290	519	40.23 %
>lcl|NC_001146.8_cds_NP_014427.1_4939 	1656	648	39.13 %
>lcl|NC_001146.8_cds_NP_014428.1_4940 	4740	1794	37.85 %
>lcl|NC_001146.8_cds_NP_014429.3_4941 	1107	468	42.28 %
>lcl|NC_001146.8_cds_NP_014431.1_4943 	2364	989	41.84 %
>lcl|NC_001146.8_cds_NP_014432.3_4944 	966	418	43.27 %
>lcl|NC_001146.8_cds_NP_014433.1_4946 	1029	432	41.98 %
>lcl|NC_001146.8_cds_NP_014434.1_4947 	462	228	49.35 %
>lcl|NC_001146.8_cds_NP_014436.1_4949 	1890	727	38.47 %
>lcl|NC_001146.8_cds_NP_014437.1_4950 	1818	715	39.33 %
>lcl|NC_001146.8_cds_NP_014438.3_4951 	771	346	44.88 %
>lcl|NC_001146.8_cds_NP_014439.3_4952 	1119	531	47.45 %
>lcl|NC_001146.8_cds_NP_014441.1_4953 	1191	515	43.24 %
>lcl|NC_001146.8_cds_NP_014442.1_4954 	2178	909	41.74 %
>lcl|NC_001146.8_cds_NP_014443.3_4955 	1470	612	41.63 %
>lcl|NC_001146.8_cds_NP_014444.1_4956 	408	195	47.79 %
>lcl|NC_001146.8_cds_NP_014445.1_4957 	2682	1096	40.87 %
>lcl|NC_001146.8_cds_NP_014446.3_4958 	1182	487	41.20 %
>lcl|NC_001146.8_cds_NP_014447.3_4959 	633	279	44.08 %
>lcl|NC_001146.8_cds_NP_014448.1_4960 	1341	558	41.61 %
>lcl|NC_001146.8_cds_NP_014449.1_4961 	1548	614	39.66 %
>lcl|NC_001146.8_cds_NP_014450.3_4962 	1302	575	44.16 %
>lcl|NC_001146.8_cds_NP_014451.1_4963 	1461	607	41.55 %
>lcl|NC_001146.8_cds_NP_014452.1_4964 	951	388	40.80 %
>lcl|NC_001146.8_cds_NP_014453.3_4965 	1761	750	42.59 %
>lcl|NC_001146.8_cds_NP_014454.3_4966 	1686	680	40.33 %
>lcl|NC_001146.8_cds_NP_014455.1_4967 	714	328	45.94 %
>lcl|NC_001146.8_cds_NP_014456.1_4968 	1443	623	43.17 %
>lcl|NC_001146.8_cds_NP_014457.3_4969 	1743	669	38.38 %
>lcl|NC_001146.8_cds_NP_014458.1_4970 	2160	861	39.86 %
>lcl|NC_001146.8_cds_NP_014459.1_4971 	660	252	38.18 %
>lcl|NC_001146.8_cds_NP_014460.3_4972 	984	402	40.85 %
>lcl|NC_001146.8_cds_NP_014461.3_4973 	1824	676	37.06 %
>lcl|NC_001146.8_cds_NP_014462.1_4974 	873	357	40.89 %
>lcl|NC_001146.8_cds_NP_014463.1_4975 	3351	1306	38.97 %
>lcl|NC_001146.8_cds_NP_014464.3_4976 	1311	479	36.54 %
>lcl|NC_001146.8_cds_NP_014465.1_4977 	3354	1304	38.88 %
>lcl|NC_001146.8_cds_NP_014466.1_4978 	819	292	35.65 %
>lcl|NC_001146.8_cds_NP_014467.3_4979 	1470	588	40.00 %
>lcl|NC_001146.8_cds_NP_014468.3_4980 	4002	1579	39.46 %
>lcl|NC_001146.8_cds_NP_014469.1_4981 	1029	430	41.79 %
>lcl|NC_001146.8_cds_NP_014470.1_4982 	1695	708	41.77 %
>lcl|NC_001146.8_cds_NP_014471.3_4983 	1509	673	44.60 %
>lcl|NC_001146.8_cds_NP_014472.1_4984 	1137	457	40.19 %
>lcl|NC_001146.8_cds_NP_014473.1_4985 	1125	445	39.56 %
>lcl|NC_001146.8_cds_NP_014474.3_4987 	363	179	49.31 %
>lcl|NC_001147.6_cds_NP_014477.1_4990 	432	181	41.90 %
>lcl|NC_001147.6_cds_NP_014478.1_4992 	1941	860	44.31 %
>lcl|NC_001147.6_cds_NP_014479.1_4993 	510	212	41.57 %
>lcl|NC_001147.6_cds_NP_014480.1_4994 	648	245	37.81 %
>lcl|NC_001147.6_cds_NP_014481.1_4995 	363	180	49.59 %
>lcl|NC_001147.6_cds_NP_001335811.1_4996 	342	117	34.21 %
>lcl|NC_001147.6_cds_NP_014483.1_4998 	516	182	35.27 %
>lcl|NC_001147.6_cds_NP_014484.1_4999 	1821	775	42.56 %
>lcl|NC_001147.6_cds_NP_014485.1_5000 	1770	757	42.77 %
>lcl|NC_001147.6_cds_NP_014486.1_5001 	1704	748	43.90 %
>lcl|NC_001147.6_cds_NP_014487.1_5003 	2904	1364	46.97 %
>lcl|NC_001147.6_cds_NP_014488.1_5004 	750	314	41.87 %
>lcl|NC_001147.6_cds_YOL153C_5005 	1746	709	40.61 %
>lcl|NC_001147.6_cds_NP_014489.2_5006 	1863	738	39.61 %
>lcl|NC_001147.6_cds_NP_014490.1_5007 	1029	428	41.59 %
>lcl|NC_001147.6_cds_NP_014492.1_5008 	696	245	35.20 %
>lcl|NC_001147.6_cds_NP_014493.1_5009 	1815	721	39.72 %
>lcl|NC_001147.6_cds_NP_014494.1_5010 	711	311	43.74 %
>lcl|NC_001147.6_cds_NP_014495.2_5011 	585	228	38.97 %
>lcl|NC_001147.6_cds_NP_014496.2_5012 	3234	1175	36.33 %
>lcl|NC_001147.6_cds_NP_014497.1_5013 	1455	548	37.66 %
>lcl|NC_001147.6_cds_NP_014498.1_5014 	510	220	43.14 %
>lcl|NC_001147.6_cds_NP_014499.2_5015 	723	293	40.53 %
>lcl|NC_001147.6_cds_NP_014500.2_5016 	2088	797	38.17 %
>lcl|NC_001147.6_cds_NP_014501.1_5017 	1272	513	40.33 %
>lcl|NC_001147.6_cds_NP_014502.1_5018 	642	256	39.88 %
>lcl|NC_001147.6_cds_NP_014503.2_5019 	4026	1606	39.89 %
>lcl|NC_001147.6_cds_NP_014504.1_5020 	1494	570	38.15 %
>lcl|NC_001147.6_cds_NP_014505.1_5021 	1194	428	35.85 %
>lcl|NC_001147.6_cds_NP_014506.1_5022 	669	301	44.99 %
>lcl|NC_001147.6_cds_NP_014508.1_5023 	366	159	43.44 %
>lcl|NC_001147.6_cds_NP_014509.1_5024 	1416	539	38.06 %
>lcl|NC_001147.6_cds_NP_014510.1_5025 	327	141	43.12 %
>lcl|NC_001147.6_cds_NP_014511.1_5026 	2580	1078	41.78 %
>lcl|NC_001147.6_cds_NP_014512.1_5027 	555	223	40.18 %
>lcl|NC_001147.6_cds_NP_014513.1_5028 	1128	440	39.01 %
>lcl|NC_001147.6_cds_NP_014514.1_5029 	429	178	41.49 %
>lcl|NC_001147.6_cds_NP_014515.2_5030 	1134	496	43.74 %
>lcl|NC_001147.6_cds_NP_014516.1_5031 	1431	589	41.16 %
>lcl|NC_001147.6_cds_NP_014517.1_5032 	1302	510	39.17 %
>lcl|NC_001147.6_cds_NP_014518.1_5033 	1605	663	41.31 %
>lcl|NC_001147.6_cds_NP_014519.1_5034 	1728	678	39.24 %
>lcl|NC_001147.6_cds_NP_014520.1_5035 	435	187	42.99 %
>lcl|NC_001147.6_cds_NP_014521.1_5036 	561	245	43.67 %
>lcl|NC_001147.6_cds_NP_014522.1_5037 	1506	605	40.17 %
>lcl|NC_001147.6_cds_NP_001335812.1_5038 	309	118	38.19 %
>lcl|NC_001147.6_cds_NP_014524.1_5039 	1938	683	35.24 %
>lcl|NC_001147.6_cds_NP_014525.1_5040 	1149	466	40.56 %
>lcl|NC_001147.6_cds_NP_014526.1_5041 	1755	671	38.23 %
>lcl|NC_001147.6_cds_NP_014527.1_5042 	609	234	38.42 %
>lcl|NC_001147.6_cds_NP_014528.1_5043 	1968	759	38.57 %
>lcl|NC_001147.6_cds_NP_014529.1_5044 	1479	606	40.97 %
>lcl|NC_001147.6_cds_NP_014530.1_5045 	639	292	45.70 %
>lcl|NC_001147.6_cds_NP_014531.1_5046 	714	394	55.18 %
>lcl|NC_001147.6_cds_NP_014532.1_5047 	342	141	41.23 %
>lcl|NC_001147.6_cds_NP_014533.1_5048 	456	186	40.79 %
>lcl|NC_001147.6_cds_NP_014534.1_5049 	1029	368	35.76 %
>lcl|NC_001147.6_cds_NP_014536.1_5050 	1671	709	42.43 %
>lcl|NC_001147.6_cds_NP_014537.1_5051 	1059	388	36.64 %
>lcl|NC_001147.6_cds_NP_058181.1_5052 	5268	2024	38.42 %
>lcl|NC_001147.6_cds_NP_058182.1_5053 	1323	544	41.12 %
>lcl|NC_001147.6_cds_NP_014538.2_5054 	1830	723	39.51 %
>lcl|NC_001147.6_cds_NP_014539.1_5055 	693	261	37.66 %
>lcl|NC_001147.6_cds_NP_014540.1_5056 	939	324	34.50 %
>lcl|NC_001147.6_cds_NP_014541.1_5057 	3246	1214	37.40 %
>lcl|NC_001147.6_cds_NP_014543.1_5058 	3114	1165	37.41 %
>lcl|NC_001147.6_cds_NP_014544.1_5060 	1299	536	41.26 %
>lcl|NC_001147.6_cds_NP_014545.2_5061 	939	385	41.00 %
>lcl|NC_001147.6_cds_NP_014546.1_5062 	2121	769	36.26 %
>lcl|NC_001147.6_cds_NP_014547.1_5063 	972	384	39.51 %
>lcl|NC_001147.6_cds_NP_014548.1_5064 	882	378	42.86 %
>lcl|NC_001147.6_cds_NP_014549.1_5065 	927	369	39.81 %
>lcl|NC_001147.6_cds_NP_014550.1_5066 	1830	616	33.66 %
>lcl|NC_001147.6_cds_NP_014551.1_5067 	2895	1060	36.61 %
>lcl|NC_001147.6_cds_NP_014552.1_5068 	3093	1107	35.79 %
>lcl|NC_001147.6_cds_NP_014553.1_5069 	834	318	38.13 %
>lcl|NC_001147.6_cds_NP_014554.1_5070 	3351	1316	39.27 %
>lcl|NC_001147.6_cds_NP_014555.1_5072 	1047	504	48.14 %
>lcl|NC_001147.6_cds_NP_001335813.1_5073 	342	169	49.42 %
>lcl|NC_001147.6_cds_NP_014557.1_5074 	2976	1313	44.12 %
>lcl|NC_001147.6_cds_NP_014558.1_5075 	1239	460	37.13 %
>lcl|NC_001147.6_cds_NP_014559.1_5076 	1248	499	39.98 %
>lcl|NC_001147.6_cds_NP_014560.1_5077 	9240	3433	37.15 %
>lcl|NC_001147.6_cds_NP_014561.1_5078 	870	331	38.05 %
>lcl|NC_001147.6_cds_NP_014563.1_5079 	3531	1353	38.32 %
>lcl|NC_001147.6_cds_NP_014565.2_5081 	876	325	37.10 %
>lcl|NC_001147.6_cds_NP_014566.1_5082 	2391	830	34.71 %
>lcl|NC_001147.6_cds_NP_014567.2_5083 	3885	1484	38.20 %
>lcl|NC_001147.6_cds_NP_014568.1_5084 	969	437	45.10 %
>lcl|NC_001147.6_cds_NP_014569.1_5085 	1368	567	41.45 %
>lcl|NC_001147.6_cds_NP_014570.1_5086 	489	210	42.94 %
>lcl|NC_001147.6_cds_NP_014571.1_5087 	1506	650	43.16 %
>lcl|NC_001147.6_cds_NP_014572.1_5088 	1356	488	35.99 %
>lcl|NC_001147.6_cds_NP_014573.1_5089 	1512	567	37.50 %
>lcl|NC_001147.6_cds_NP_014574.1_5090 	534	266	49.81 %
>lcl|NC_001147.6_cds_NP_014575.1_5091 	1776	778	43.81 %
>lcl|NC_001147.6_cds_NP_014576.1_5092 	1155	445	38.53 %
>lcl|NC_001147.6_cds_NP_014577.1_5093 	1074	436	40.60 %
>lcl|NC_001147.6_cds_NP_014578.1_5094 	2874	1126	39.18 %
>lcl|NC_001147.6_cds_NP_014579.1_5095 	1476	603	40.85 %
>lcl|NC_001147.6_cds_NP_014580.1_5096 	1491	645	43.26 %
>lcl|NC_001147.6_cds_NP_014581.1_5097 	2121	927	43.71 %
>lcl|NC_001147.6_cds_NP_014582.1_5098 	1323	598	45.20 %
>lcl|NC_001147.6_cds_NP_014583.2_5099 	1263	556	44.02 %
>lcl|NC_001147.6_cds_NP_014584.1_5100 	2136	834	39.04 %
>lcl|NC_001147.6_cds_NP_014585.1_5101 	912	369	40.46 %
>lcl|NC_001147.6_cds_NP_014586.1_5102 	1656	658	39.73 %
>lcl|NC_001147.6_cds_NP_014587.1_5103 	1221	518	42.42 %
>lcl|NC_001147.6_cds_NP_014588.1_5104 	1188	479	40.32 %
>lcl|NC_001147.6_cds_NP_014590.1_5106 	1191	516	43.32 %
>lcl|NC_001147.6_cds_NP_014591.1_5107 	3246	1352	41.65 %
>lcl|NC_001147.6_cds_NP_014593.1_5108 	1476	559	37.87 %
>lcl|NC_001147.6_cds_NP_014594.2_5109 	1029	389	37.80 %
>lcl|NC_001147.6_cds_NP_014595.2_5110 	1071	463	43.23 %
>lcl|NC_001147.6_cds_NP_014597.1_5111 	3306	1219	36.87 %
>lcl|NC_001147.6_cds_NP_014598.1_5112 	1152	426	36.98 %
>lcl|NC_001147.6_cds_NP_014599.1_5113 	1143	449	39.28 %
>lcl|NC_001147.6_cds_NP_014600.1_5114 	1092	398	36.45 %
>lcl|NC_001147.6_cds_NP_014601.1_5115 	1380	503	36.45 %
>lcl|NC_001147.6_cds_NP_014602.1_5116 	429	192	44.76 %
>lcl|NC_001147.6_cds_NP_014603.1_5117 	321	151	47.04 %
>lcl|NC_001147.6_cds_NP_014604.1_5119 	765	350	45.75 %
>lcl|NC_001147.6_cds_NP_014606.1_5120 	2286	952	41.64 %
>lcl|NC_001147.6_cds_NP_014608.1_5121 	3282	1197	36.47 %
>lcl|NC_001147.6_cds_NP_014609.1_5122 	1611	624	38.73 %
>lcl|NC_001147.6_cds_NP_014610.1_5123 	741	303	40.89 %
