heder	Length	GC_amont	CG_precent
>lcl|NC_000913.3_cds_NP_418279.1_3773 	1641	820	49.97 %
>lcl|NC_000913.3_cds_NP_418280.4_3774 	270	123	45.56 %
>lcl|NC_000913.3_cds_YP_026270.1_3775 	516	286	55.43 %
>lcl|NC_000913.3_cds_NP_418282.1_3776 	777	401	51.61 %
>lcl|NC_000913.3_cds_YP_026271.1_3777 	783	425	54.28 %
>lcl|NC_000913.3_cds_NP_418284.1_3778 	489	243	49.69 %
>lcl|NC_000913.3_cds_NP_418285.1_3779 	1494	804	53.82 %
>lcl|NC_000913.3_cds_NP_418286.1_3780 	702	371	52.85 %
>lcl|NC_000913.3_cds_YP_026272.1_3781 	1164	672	57.73 %
>lcl|NC_000913.3_cds_NP_418288.1_3782 	2190	1209	55.21 %
>lcl|NC_000913.3_cds_NP_418289.1_3783 	1332	715	53.68 %
>lcl|NC_000913.3_cds_NP_418290.4_3784 	615	342	55.61 %
>lcl|NC_000913.3_cds_YP_026273.1_3785 	1452	771	53.10 %
>lcl|NC_000913.3_cds_NP_418292.1_3786 	546	283	51.83 %
>lcl|NC_000913.3_cds_NP_418293.2_3787 	528	257	48.67 %
>lcl|NC_000913.3_cds_NP_418294.1_3788 	585	293	50.09 %
>lcl|NC_000913.3_cds_NP_418295.1_3789 	270	125	46.30 %
>lcl|NC_000913.3_cds_NP_418296.1_3790 	987	480	48.63 %
>lcl|NC_000913.3_cds_NP_418297.1_3791 	627	301	48.01 %
>lcl|NC_000913.3_cds_NP_418298.4_3792 	1431	596	41.65 %
>lcl|NC_000913.3_cds_NP_418299.1_3793 	933	421	45.12 %
>lcl|NC_000913.3_cds_NP_418300.1_3794 	2787	1448	51.96 %
>lcl|NC_000913.3_cds_YP_013606034.1_3795 	48	18	37.50 %
>lcl|NC_000913.3_cds_NP_418301.3_3796 	633	327	51.66 %
>lcl|NC_000913.3_cds_NP_418302.1_3797 	510	267	52.35 %
>lcl|NC_000913.3_cds_NP_418303.2_3798 	1374	730	53.13 %
>lcl|NC_000913.3_cds_YP_002791260.1_3799 	111	57	51.35 %
>lcl|NC_000913.3_cds_NP_418304.1_3800 	1410	803	56.95 %
>lcl|NC_000913.3_cds_NP_418305.1_3801 	1050	580	55.24 %
>lcl|NC_000913.3_cds_NP_418306.1_3802 	1410	746	52.91 %
>lcl|NC_000913.3_cds_YP_026274.1_3803 	1824	975	53.45 %
>lcl|NC_000913.3_cds_NP_418308.1_3804 	711	349	49.09 %
>lcl|NC_000913.3_cds_NP_418309.1_3805 	981	431	43.93 %
>lcl|NC_000913.3_cds_NP_418310.1_3806 	1266	570	45.02 %
>lcl|NC_000913.3_cds_NP_418311.1_3807 	693	283	40.84 %
>lcl|NC_000913.3_cds_YP_026275.1_3808 	1404	632	45.01 %
>lcl|NC_000913.3_cds_NP_418313.4_3809 	1386	726	52.38 %
>lcl|NC_000913.3_cds_NP_418314.1_3810 	2037	1090	53.51 %
>lcl|NC_000913.3_cds_NP_418315.3_3811 	927	447	48.22 %
>lcl|NC_000913.3_cds_NP_418316.4_3812 	1242	662	53.30 %
>lcl|NC_000913.3_cds_NP_418317.1_3813 	879	473	53.81 %
>lcl|NC_000913.3_cds_NP_418318.1_3814 	897	496	55.30 %
>lcl|NC_000913.3_cds_NP_418319.2_3815 	897	499	55.63 %
>lcl|NC_000913.3_cds_NP_418320.2_3816 	786	412	52.42 %
>lcl|NC_000913.3_cds_NP_418321.4_3817 	600	303	50.50 %
>lcl|NC_000913.3_cds_NP_418322.1_3818 	873	444	50.86 %
>lcl|NC_000913.3_cds_NP_418323.1_3819 	438	241	55.02 %
>lcl|NC_000913.3_cds_NP_418324.1_3820 	990	545	55.05 %
>lcl|NC_000913.3_cds_NP_418325.4_3821 	219	103	47.03 %
>lcl|NC_000913.3_cds_NP_418326.2_3822 	219	101	46.12 %
>lcl|NC_000913.3_cds_NP_418327.1_3823 	930	508	54.62 %
>lcl|NC_000913.3_cds_NP_418328.1_3824 	636	334	52.52 %
>lcl|NC_000913.3_cds_NP_418329.1_3825 	903	501	55.48 %
>lcl|NC_000913.3_cds_NP_418330.1_3826 	3051	1681	55.10 %
>lcl|NC_000913.3_cds_NP_418331.1_3827 	834	443	53.12 %
>lcl|NC_000913.3_cds_NP_418332.1_3828 	1056	482	45.64 %
>lcl|NC_000913.3_cds_NP_418333.1_3829 	1749	875	50.03 %
>lcl|NC_000913.3_cds_NP_418334.1_3830 	1071	563	52.57 %
>lcl|NC_000913.3_cds_NP_418335.4_3831 	1452	812	55.92 %
>lcl|NC_000913.3_cds_NP_418336.1_3832 	447	224	50.11 %
>lcl|NC_000913.3_cds_NP_418337.1_3833 	315	160	50.79 %
>lcl|NC_000913.3_cds_NP_418338.1_3834 	825	460	55.76 %
>lcl|NC_000913.3_cds_YP_026276.1_3835 	1260	707	56.11 %
>lcl|NC_000913.3_cds_NP_418340.1_3836 	1470	805	54.76 %
>lcl|NC_000913.3_cds_NP_418341.1_3837 	837	434	51.85 %
>lcl|NC_000913.3_cds_NP_418342.2_3838 	849	426	50.18 %
>lcl|NC_000913.3_cds_NP_418343.1_3839 	1035	535	51.69 %
>lcl|NC_000913.3_cds_NP_418344.3_3840 	621	331	53.30 %
>lcl|NC_000913.3_cds_NP_418345.2_3841 	984	519	52.74 %
>lcl|NC_000913.3_cds_NP_418346.2_3842 	675	358	53.04 %
>lcl|NC_000913.3_cds_NP_418347.1_3843 	1374	750	54.59 %
>lcl|NC_000913.3_cds_NP_418348.1_3844 	699	359	51.36 %
>lcl|NC_000913.3_cds_YP_026277.1_3845 	501	251	50.10 %
>lcl|NC_000913.3_cds_NP_418350.1_3846 	903	471	52.16 %
>lcl|NC_000913.3_cds_NP_418351.1_3847 	963	515	53.48 %
>lcl|NC_000913.3_cds_NP_418352.1_3848 	990	501	50.61 %
>lcl|NC_000913.3_cds_NP_418353.1_3849 	756	368	48.68 %
>lcl|NC_000913.3_cds_NP_418354.1_3850 	768	404	52.60 %
>lcl|NC_000913.3_cds_NP_418355.1_3851 	600	295	49.17 %
>lcl|NC_000913.3_cds_NP_418356.1_3852 	441	218	49.43 %
>lcl|NC_000913.3_cds_NP_418357.1_3853 	300	139	46.33 %
>lcl|NC_000913.3_cds_NP_418358.1_3854 	429	185	43.12 %
>lcl|NC_000913.3_cds_NP_418359.1_3855 	747	400	53.55 %
>lcl|NC_000913.3_cds_NP_418360.1_3856 	1011	574	56.78 %
>lcl|NC_000913.3_cds_NP_418361.1_3857 	1509	816	54.08 %
>lcl|NC_000913.3_cds_NP_418362.1_3858 	846	431	50.95 %
>lcl|NC_000913.3_cds_NP_418363.1_3859 	246	119	48.37 %
>lcl|NC_000913.3_cds_NP_418364.1_3860 	486	254	52.26 %
>lcl|NC_000913.3_cds_NP_418365.1_3861 	927	495	53.40 %
>lcl|NC_000913.3_cds_NP_418366.1_3862 	1332	701	52.63 %
>lcl|NC_000913.3_cds_NP_418367.1_3863 	531	280	52.73 %
>lcl|NC_000913.3_cds_NP_418368.1_3864 	960	551	57.40 %
>lcl|NC_000913.3_cds_NP_418369.1_3865 	1026	534	52.05 %
>lcl|NC_000913.3_cds_NP_418370.1_3866 	2199	1264	57.48 %
>lcl|NC_000913.3_cds_NP_418371.1_3867 	213	105	49.30 %
>lcl|NC_000913.3_cds_NP_418372.1_3868 	609	319	52.38 %
>lcl|NC_000913.3_cds_NP_418373.1_3869 	318	165	51.89 %
>lcl|NC_000913.3_cds_NP_418374.1_3870 	1161	638	54.95 %
>lcl|NC_000913.3_cds_NP_418375.1_3871 	2433	1419	58.32 %
>lcl|NC_000913.3_cds_NP_418376.1_3872 	891	462	51.85 %
>lcl|NC_000913.3_cds_NP_418377.1_3873 	2181	1216	55.75 %
>lcl|NC_000913.3_cds_NP_418378.4_3874 	906	490	54.08 %
>lcl|NC_000913.3_cds_NP_418379.1_3875 	618	325	52.59 %
>lcl|NC_000913.3_cds_NP_418380.4_3876 	1104	604	54.71 %
>lcl|NC_000913.3_cds_NP_418381.1_3877 	663	354	53.39 %
>lcl|NC_000913.3_cds_YP_026278.1_3878 	2502	1385	55.36 %
>lcl|NC_000913.3_cds_NP_418384.1_3879 	1080	585	54.17 %
>lcl|NC_000913.3_cds_NP_418385.1_3880 	321	158	49.22 %
>lcl|NC_000913.3_cds_NP_418386.1_3881 	2298	1221	53.13 %
>lcl|NC_000913.3_cds_NP_418387.3_3882 	879	483	54.95 %
>lcl|NC_000913.3_cds_NP_418388.1_3883 	342	192	56.14 %
>lcl|NC_000913.3_cds_NP_418389.1_3884 	852	452	53.05 %
>lcl|NC_000913.3_cds_NP_418390.1_3885 	1734	867	50.00 %
>lcl|NC_000913.3_cds_NP_418391.1_3886 	2652	1476	55.66 %
>lcl|NC_000913.3_cds_NP_418392.1_3887 	1152	596	51.74 %
>lcl|NC_000913.3_cds_NP_418393.1_3888 	1005	538	53.53 %
>lcl|NC_000913.3_cds_NP_418394.3_3889 	777	431	55.47 %
>lcl|NC_000913.3_cds_NP_418395.1_3890 	1374	776	56.48 %
>lcl|NC_000913.3_cds_NP_418396.1_3891 	918	509	55.45 %
>lcl|NC_000913.3_cds_NP_418397.2_3892 	1401	726	51.82 %
>lcl|NC_000913.3_cds_NP_418398.3_3893 	705	371	52.62 %
>lcl|NC_000913.3_cds_NP_418399.1_3894 	360	177	49.17 %
>lcl|NC_000913.3_cds_NP_418400.1_3895 	1101	560	50.86 %
>lcl|NC_000913.3_cds_NP_418401.1_3896 	1845	927	50.24 %
>lcl|NC_000913.3_cds_NP_418402.2_3897 	858	442	51.52 %
>lcl|NC_000913.3_cds_NP_418403.1_3898 	1029	473	45.97 %
>lcl|NC_000913.3_cds_NP_418404.1_3899 	966	477	49.38 %
>lcl|NC_000913.3_cds_NP_418405.1_3900 	951	419	44.06 %
>lcl|NC_000913.3_cds_NP_418407.1_3901 	1185	633	53.42 %
>lcl|NC_000913.3_cds_NP_418408.1_3902 	384	211	54.95 %
>lcl|NC_000913.3_cds_NP_418409.1_3903 	546	282	51.65 %
>lcl|NC_000913.3_cds_NP_418410.1_3904 	429	224	52.21 %
>lcl|NC_000913.3_cds_NP_418411.1_3905 	705	364	51.63 %
>lcl|NC_000913.3_cds_NP_418412.1_3906 	498	261	52.41 %
>lcl|NC_000913.3_cds_NP_418413.1_3907 	366	169	46.17 %
>lcl|NC_000913.3_cds_NP_418414.1_3908 	4029	2120	52.62 %
>lcl|NC_000913.3_cds_NP_418415.1_3909 	4224	2274	53.84 %
>lcl|NC_000913.3_cds_NP_418416.1_3910 	540	229	42.41 %
>lcl|NC_000913.3_cds_NP_418417.1_3911 	1134	624	55.03 %
>lcl|NC_000913.3_cds_NP_418418.2_3912 	771	451	58.50 %
>lcl|NC_000913.3_cds_YP_026279.1_3913 	201	112	55.72 %
>lcl|NC_000913.3_cds_NP_418420.4_3914 	756	435	57.54 %
>lcl|NC_000913.3_cds_NP_418421.1_3915 	636	369	58.02 %
>lcl|NC_000913.3_cds_NP_418422.1_3916 	1896	1057	55.75 %
>lcl|NC_000913.3_cds_NP_418423.1_3917 	477	234	49.06 %
>lcl|NC_000913.3_cds_YP_026280.1_3918 	774	412	53.23 %
>lcl|NC_000913.3_cds_NP_418425.1_3919 	1065	597	56.06 %
>lcl|NC_000913.3_cds_NP_418426.2_3920 	672	395	58.78 %
>lcl|NC_000913.3_cds_NP_418427.1_3921 	591	287	48.56 %
>lcl|NC_000913.3_cds_NP_418428.1_3922 	273	132	48.35 %
>lcl|NC_000913.3_cds_NP_418429.1_3923 	696	372	53.45 %
>lcl|NC_000913.3_cds_NP_418430.2_3924 	426	228	53.52 %
>lcl|NC_000913.3_cds_NP_418431.1_3925 	1398	759	54.29 %
>lcl|NC_000913.3_cds_NP_418432.1_3926 	1326	746	56.26 %
>lcl|NC_000913.3_cds_NP_418433.1_3927 	1290	751	58.22 %
>lcl|NC_000913.3_cds_NP_418434.1_3928 	1590	895	56.29 %
>lcl|NC_000913.3_cds_NP_418435.1_3929 	384	174	45.31 %
>lcl|NC_000913.3_cds_NP_418436.1_3930 	444	242	54.50 %
>lcl|NC_000913.3_cds_NP_418437.1_3931 	930	465	50.00 %
>lcl|NC_000913.3_cds_NP_418438.1_3932 	1602	829	51.75 %
>lcl|NC_000913.3_cds_NP_418439.1_3933 	1305	722	55.33 %
>lcl|NC_000913.3_cds_NP_418440.1_3934 	1737	917	52.79 %
>lcl|NC_000913.3_cds_NP_418441.1_3935 	2187	823	37.63 %
>lcl|NC_000913.3_cds_NP_418442.2_3936 	825	447	54.18 %
>lcl|NC_000913.3_cds_NP_418443.1_3937 	3684	2057	55.84 %
>lcl|NC_000913.3_cds_NP_418444.1_3938 	1632	903	55.33 %
>lcl|NC_000913.3_cds_NP_418445.1_3939 	690	375	54.35 %
>lcl|NC_000913.3_cds_NP_418446.1_3940 	873	450	51.55 %
>lcl|NC_000913.3_cds_NP_418447.1_3941 	273	135	49.45 %
>lcl|NC_000913.3_cds_NP_418448.1_3942 	1350	727	53.85 %
>lcl|NC_000913.3_cds_NP_418449.1_3943 	1650	847	51.33 %
>lcl|NC_000913.3_cds_NP_418450.1_3944 	243	147	60.49 %
>lcl|NC_000913.3_cds_NP_418451.4_3945 	639	350	54.77 %
>lcl|NC_000913.3_cds_NP_418452.1_3946 	738	433	58.67 %
>lcl|NC_000913.3_cds_NP_418453.1_3947 	2097	1133	54.03 %
>lcl|NC_000913.3_cds_YP_001165332.1_3948 	279	137	49.10 %
>lcl|NC_000913.3_cds_NP_418454.1_3949 	411	202	49.15 %
>lcl|NC_000913.3_cds_NP_418455.1_3950 	1476	732	49.59 %
>lcl|NC_000913.3_cds_NP_418456.1_3951 	891	486	54.55 %
>lcl|NC_000913.3_cds_NP_418457.1_3952 	1545	823	53.27 %
>lcl|NC_000913.3_cds_NP_418458.1_3953 	1191	608	51.05 %
>lcl|NC_000913.3_cds_NP_418459.1_3954 	1116	612	54.84 %
>lcl|NC_000913.3_cds_NP_418460.1_3955 	1341	693	51.68 %
>lcl|NC_000913.3_cds_NP_418461.1_3956 	921	492	53.42 %
>lcl|NC_000913.3_cds_NP_418463.4_3957 	498	263	52.81 %
>lcl|NC_000913.3_cds_NP_418464.1_3958 	873	452	51.78 %
>lcl|NC_000913.3_cds_NP_418465.4_3959 	2424	1337	55.16 %
>lcl|NC_000913.3_cds_NP_418466.1_3960 	369	191	51.76 %
>lcl|NC_000913.3_cds_NP_418467.1_3961 	609	316	51.89 %
>lcl|NC_000913.3_cds_NP_418468.3_3962 	1380	769	55.72 %
>lcl|NC_000913.3_cds_NP_418469.1_3963 	210	89	42.38 %
>lcl|NC_000913.3_cds_NP_418470.4_3964 	516	269	52.13 %
>lcl|NC_000913.3_cds_NP_418471.1_3965 	255	73	28.63 %
>lcl|NC_000913.3_cds_NP_418472.1_3966 	708	259	36.58 %
>lcl|NC_000913.3_cds_NP_418473.3_3967 	1038	557	53.66 %
>lcl|NC_000913.3_cds_NP_418474.4_3968 	243	121	49.79 %
>lcl|NC_000913.3_cds_NP_418475.1_3969 	984	522	53.05 %
>lcl|NC_000913.3_cds_NP_418476.1_3970 	1416	762	53.81 %
>lcl|NC_000913.3_cds_NP_418477.1_3971 	1080	604	55.93 %
>lcl|NC_000913.3_cds_NP_418478.1_3972 	1194	630	52.76 %
>lcl|NC_000913.3_cds_YP_001165333.1_3973 	204	58	28.43 %
>lcl|NC_000913.3_cds_NP_418479.1_3974 	714	353	49.44 %
>lcl|NC_000913.3_cds_NP_418480.1_3975 	417	216	51.80 %
>lcl|NC_000913.3_cds_NP_418481.1_3976 	357	180	50.42 %
>lcl|NC_000913.3_cds_NP_418482.1_3977 	2823	1583	56.08 %
>lcl|NC_000913.3_cds_NP_418483.1_3978 	537	312	58.10 %
>lcl|NC_000913.3_cds_NP_418484.4_3979 	282	148	52.48 %
>lcl|NC_000913.3_cds_NP_418485.1_3980 	1587	710	44.74 %
>lcl|NC_000913.3_cds_NP_418486.1_3981 	324	165	50.93 %
>lcl|NC_000913.3_cds_NP_418487.1_3982 	465	242	52.04 %
>lcl|NC_000913.3_cds_NP_418488.1_3983 	1350	755	55.93 %
>lcl|NC_000913.3_cds_NP_418489.1_3984 	1650	921	55.82 %
>lcl|NC_000913.3_cds_NP_418490.1_3985 	1293	426	32.95 %
>lcl|NC_000913.3_cds_NP_418491.1_3986 	1650	920	55.76 %
>lcl|NC_000913.3_cds_NP_418492.1_3987 	315	155	49.21 %
>lcl|NC_000913.3_cds_NP_418493.1_3988 	1959	1114	56.87 %
>lcl|NC_000913.3_cds_YP_010283918.1_3989 	57	18	31.58 %
>lcl|NC_000913.3_cds_NP_418494.1_3990 	1437	751	52.26 %
>lcl|NC_000913.3_cds_NP_418495.2_3991 	567	306	53.97 %
>lcl|NC_000913.3_cds_NP_418496.1_3992 	672	389	57.89 %
>lcl|NC_000913.3_cds_NP_418497.1_3993 	957	551	57.58 %
>lcl|NC_000913.3_cds_NP_418498.1_3994 	1659	951	57.32 %
>lcl|NC_000913.3_cds_NP_418499.1_3995 	384	201	52.34 %
>lcl|NC_000913.3_cds_NP_418500.1_3996 	597	309	51.76 %
>lcl|NC_000913.3_cds_NP_418501.1_3997 	1314	700	53.27 %
>lcl|NC_000913.3_cds_NP_418502.1_3998 	690	343	49.71 %
>lcl|NC_000913.3_cds_NP_418503.1_3999 	2148	1168	54.38 %
>lcl|NC_000913.3_cds_NP_418504.1_4000 	1467	818	55.76 %
>lcl|NC_000913.3_cds_NP_418505.2_4001 	2052	1119	54.53 %
>lcl|NC_000913.3_cds_NP_418506.1_4002 	1032	577	55.91 %
>lcl|NC_000913.3_cds_YP_001165334.1_4003 	276	131	47.46 %
>lcl|NC_000913.3_cds_NP_418507.2_4004 	1986	1051	52.92 %
>lcl|NC_000913.3_cds_NP_418508.1_4005 	930	511	54.95 %
>lcl|NC_000913.3_cds_NP_418509.1_4006 	696	342	49.14 %
>lcl|NC_000913.3_cds_NP_418510.1_4007 	981	515	52.50 %
>lcl|NC_000913.3_cds_NP_418511.1_4008 	1533	735	47.95 %
>lcl|NC_000913.3_cds_NP_418512.1_4009 	936	454	48.50 %
>lcl|NC_000913.3_cds_NP_418513.4_4010 	891	423	47.47 %
>lcl|NC_000913.3_cds_NP_418514.1_4011 	450	226	50.22 %
>lcl|NC_000913.3_cds_YP_026281.1_4012 	330	185	56.06 %
>lcl|NC_000913.3_cds_NP_418516.1_4013 	759	450	59.29 %
>lcl|NC_000913.3_cds_NP_418517.1_4014 	435	252	57.93 %
>lcl|NC_000913.3_cds_NP_418518.1_4015 	558	336	60.22 %
>lcl|NC_000913.3_cds_NP_418519.1_4016 	1137	697	61.30 %
>lcl|NC_000913.3_cds_NP_418520.1_4017 	681	410	60.21 %
>lcl|NC_000913.3_cds_YP_026282.1_4018 	759	466	61.40 %
>lcl|NC_000913.3_cds_NP_418522.1_4019 	846	493	58.27 %
>lcl|NC_000913.3_cds_NP_418523.1_4020 	1065	667	62.63 %
>lcl|NC_000913.3_cds_NP_418524.1_4021 	585	356	60.85 %
>lcl|NC_000913.3_cds_NP_418525.1_4022 	453	284	62.69 %
>lcl|NC_000913.3_cds_NP_418526.1_4023 	726	449	61.85 %
>lcl|NC_000913.3_cds_b4583_4024 	839	521	62.10 %
>lcl|NC_000913.3_cds_NP_418529.1_4025 	1017	564	55.46 %
>lcl|NC_000913.3_cds_NP_418530.1_4026 	789	462	58.56 %
>lcl|NC_000913.3_cds_NP_418531.1_4027 	444	229	51.58 %
>lcl|NC_000913.3_cds_NP_418532.1_4028 	336	156	46.43 %
>lcl|NC_000913.3_cds_NP_418533.1_4029 	2229	1147	51.46 %
>lcl|NC_000913.3_cds_NP_418534.4_4030 	879	500	56.88 %
>lcl|NC_000913.3_cds_NP_418535.1_4031 	1503	758	50.43 %
>lcl|NC_000913.3_cds_YP_004831120.1_4032 	90	38	42.22 %
>lcl|NC_000913.3_cds_NP_418536.1_4033 	1092	592	54.21 %
>lcl|NC_000913.3_cds_NP_418537.1_4034 	669	356	53.21 %
>lcl|NC_000913.3_cds_NP_418538.2_4035 	1644	813	49.45 %
>lcl|NC_000913.3_cds_NP_418539.1_4036 	1338	719	53.74 %
>lcl|NC_000913.3_cds_NP_418540.1_4037 	762	315	41.34 %
>lcl|NC_000913.3_cds_NP_418541.2_4038 	2268	1195	52.69 %
>lcl|NC_000913.3_cds_NP_418542.1_4039 	909	457	50.28 %
>lcl|NC_000913.3_cds_NP_418543.1_4040 	1356	711	52.43 %
>lcl|NC_000913.3_cds_NP_418544.2_4041 	1422	652	45.85 %
>lcl|NC_000913.3_cds_NP_418545.1_4042 	630	346	54.92 %
>lcl|NC_000913.3_cds_NP_418546.1_4043 	1647	900	54.64 %
>lcl|NC_000913.3_cds_NP_418547.1_4044 	1341	701	52.27 %
>lcl|NC_000913.3_cds_NP_418548.1_4045 	720	355	49.31 %
>lcl|NC_000913.3_cds_NP_418549.1_4046 	1632	815	49.94 %
>lcl|NC_000913.3_cds_NP_418550.1_4047 	231	113	48.92 %
>lcl|NC_000913.3_cds_NP_418551.1_4048 	273	112	41.03 %
>lcl|NC_000913.3_cds_NP_418552.1_4049 	297	104	35.02 %
>lcl|NC_000913.3_cds_YP_588474.1_4050 	174	61	35.06 %
>lcl|NC_000913.3_cds_NP_418553.1_4051 	1518	720	47.43 %
>lcl|NC_000913.3_cds_NP_418554.1_4052 	1458	745	51.10 %
>lcl|NC_000913.3_cds_NP_418555.1_4053 	2148	1022	47.58 %
>lcl|NC_000913.3_cds_NP_418556.1_4054 	1335	660	49.44 %
>lcl|NC_000913.3_cds_NP_418557.1_4055 	1539	646	41.98 %
>lcl|NC_000913.3_cds_NP_418558.2_4056 	576	306	53.12 %
>lcl|NC_000913.3_cds_NP_418559.1_4057 	1698	924	54.42 %
>lcl|NC_000913.3_cds_NP_418560.1_4058 	339	170	50.15 %
>lcl|NC_000913.3_cds_NP_418561.1_4059 	1302	685	52.61 %
>lcl|NC_000913.3_cds_NP_418562.4_4060 	1437	707	49.20 %
>lcl|NC_000913.3_cds_NP_418564.2_4061 	477	226	47.38 %
>lcl|NC_000913.3_cds_NP_418565.1_4062 	1257	657	52.27 %
>lcl|NC_000913.3_cds_NP_418566.1_4063 	294	143	48.64 %
>lcl|NC_000913.3_cds_NP_418567.1_4064 	1647	871	52.88 %
>lcl|NC_000913.3_cds_NP_418568.2_4065 	354	196	55.37 %
>lcl|NC_000913.3_cds_NP_418569.1_4066 	870	393	45.17 %
>lcl|NC_000913.3_cds_NP_418570.1_4067 	1029	542	52.67 %
>lcl|NC_000913.3_cds_NP_418571.1_4068 	567	280	49.38 %
>lcl|NC_000913.3_cds_YP_026283.1_4069 	126	68	53.97 %
>lcl|NC_000913.3_cds_YP_026284.1_4070 	147	71	48.30 %
>lcl|NC_000913.3_cds_NP_418572.4_4071 	318	169	53.14 %
>lcl|NC_000913.3_cds_NP_418573.1_4072 	534	285	53.37 %
>lcl|NC_000913.3_cds_NP_418574.1_4073 	1134	569	50.18 %
>lcl|NC_000913.3_cds_NP_418575.1_4074 	360	196	54.44 %
>lcl|NC_000913.3_cds_NP_418576.1_4075 	396	195	49.24 %
>lcl|NC_000913.3_cds_NP_418577.1_4076 	735	394	53.61 %
>lcl|NC_000913.3_cds_NP_418578.1_4077 	1809	1020	56.38 %
>lcl|NC_000913.3_cds_NP_418579.2_4078 	978	515	52.66 %
>lcl|NC_000913.3_cds_NP_418580.2_4079 	1503	708	47.11 %
>lcl|NC_000913.3_cds_NP_418581.1_4080 	315	158	50.16 %
>lcl|NC_000913.3_cds_NP_418582.1_4081 	315	151	47.94 %
>lcl|NC_000913.3_cds_NP_418583.1_4082 	3324	1853	55.75 %
>lcl|NC_000913.3_cds_NP_418584.1_4083 	969	518	53.46 %
>lcl|NC_000913.3_cds_NP_418585.4_4084 	1053	568	53.94 %
>lcl|NC_000913.3_cds_NP_418586.4_4085 	546	295	54.03 %
>lcl|NC_000913.3_cds_YP_002791261.1_4086 	54	22	40.74 %
>lcl|NC_000913.3_cds_NP_418587.1_4087 	1140	600	52.63 %
>lcl|NC_000913.3_cds_NP_418588.1_4088 	1548	884	57.11 %
>lcl|NC_000913.3_cds_NP_418589.1_4089 	462	242	52.38 %
>lcl|NC_000913.3_cds_NP_418590.1_4090 	1338	737	55.08 %
>lcl|NC_000913.3_cds_NP_418591.1_4091 	1848	1040	56.28 %
>lcl|NC_000913.3_cds_NP_418592.1_4092 	951	508	53.42 %
>lcl|NC_000913.3_cds_NP_418593.1_4093 	309	151	48.87 %
>lcl|NC_000913.3_cds_NP_418594.1_4094 	1281	690	53.86 %
>lcl|NC_000913.3_cds_NP_418595.1_4095 	1260	708	56.19 %
>lcl|NC_000913.3_cds_NP_418596.1_4096 	1005	533	53.03 %
>lcl|NC_000913.3_cds_NP_418597.1_4097 	198	97	48.99 %
>lcl|NC_000913.3_cds_NP_418598.1_4098 	1299	700	53.89 %
>lcl|NC_000913.3_cds_NP_418599.1_4099 	426	206	48.36 %
>lcl|NC_000913.3_cds_NP_418600.4_4100 	2442	1350	55.28 %
>lcl|NC_000913.3_cds_NP_418601.1_4101 	732	412	56.28 %
>lcl|NC_000913.3_cds_NP_418602.1_4102 	402	155	38.56 %
>lcl|NC_000913.3_cds_NP_418603.1_4103 	699	359	51.36 %
>lcl|NC_000913.3_cds_NP_418604.1_4104 	660	313	47.42 %
>lcl|NC_000913.3_cds_NP_418605.1_4105 	399	174	43.61 %
>lcl|NC_000913.3_cds_NP_418606.1_4106 	639	313	48.98 %
>lcl|NC_000913.3_cds_NP_418607.1_4107 	1164	616	52.92 %
>lcl|NC_000913.3_cds_NP_418608.6_4108 	1626	883	54.31 %
>lcl|NC_000913.3_cds_NP_418609.4_4109 	276	141	51.09 %
>lcl|NC_000913.3_cds_NP_418610.4_4110 	330	161	48.79 %
>lcl|NC_000913.3_cds_NP_418611.1_4111 	750	399	53.20 %
>lcl|NC_000913.3_cds_NP_418612.1_4112 	756	383	50.66 %
>lcl|NC_000913.3_cds_NP_418613.2_4113 	1065	556	52.21 %
>lcl|NC_000913.3_cds_NP_418614.4_4114 	1398	742	53.08 %
>lcl|NC_000913.3_cds_NP_418615.1_4115 	306	155	50.65 %
>lcl|NC_000913.3_cds_NP_418616.1_4116 	465	251	53.98 %
>lcl|NC_000913.3_cds_NP_418617.1_4117 	651	372	57.14 %
>lcl|NC_000913.3_cds_NP_418618.1_4118 	855	485	56.73 %
>lcl|NC_000913.3_cds_NP_418619.1_4119 	687	393	57.21 %
>lcl|NC_000913.3_cds_NP_418620.1_4120 	276	127	46.01 %
>lcl|NC_000913.3_cds_NP_418621.5_4121 	396	208	52.53 %
>lcl|NC_000913.3_cds_NP_418622.1_4122 	315	165	52.38 %
>lcl|NC_000913.3_cds_NP_418623.1_4123 	228	120	52.63 %
>lcl|NC_000913.3_cds_NP_418624.1_4124 	450	224	49.78 %
>lcl|NC_000913.3_cds_NP_418625.1_4125 	795	337	42.39 %
>lcl|NC_000913.3_cds_NP_418627.4_4126 	639	356	55.71 %
>lcl|NC_000913.3_cds_NP_418628.4_4127 	621	346	55.72 %
>lcl|NC_000913.3_cds_NP_418629.1_4128 	1413	743	52.58 %
>lcl|NC_000913.3_cds_NP_418630.1_4129 	663	352	53.09 %
>lcl|NC_000913.3_cds_NP_418631.2_4130 	966	537	55.59 %
>lcl|NC_000913.3_cds_NP_418632.1_4131 	861	467	54.24 %
>lcl|NC_000913.3_cds_NP_418633.4_4132 	381	214	56.17 %
>lcl|NC_000913.3_cds_NP_418634.1_4133 	1944	962	49.49 %
>lcl|NC_000913.3_cds_NP_418635.1_4134 	741	409	55.20 %
>lcl|NC_000913.3_cds_YP_026285.1_4135 	939	339	36.10 %
