heder	Length	GC_amont	CG_precent
>ENST00000926363.1 cds chromosome	3813	1705	44.72 %
>ENST00000926364.1 cds chromosome	3807	1702	44.71 %
>ENST00000926365.1 cds chromosome	3813	1705	44.72 %
>ENST00000926366.1 cds chromosome	3588	1610	44.87 %
>ENST00000949150.1 cds chromosome	3612	1609	44.55 %
>ENST00000675490.1 cds chromosome	2520	937	37.18 %
>ENST00000392766.6 cds chromosome	2403	888	36.95 %
>ENST00000307529.9 cds chromosome	2520	937	37.18 %
>ENST00000392767.6 cds chromosome	2316	858	37.05 %
>ENST00000455345.7 cds chromosome	2403	888	36.95 %
>ENST00000674903.1 cds chromosome	1209	449	37.14 %
>ENST00000392764.5 cds chromosome	2316	858	37.05 %
>ENST00000474464.5 cds chromosome	491	177	36.05 %
>ENST00000896195.1 cds chromosome	2520	937	37.18 %
>ENST00000968071.1 cds chromosome	2517	936	37.19 %
>ENST00000436336.6 cds chromosome	735	425	57.82 %
>ENST00000292476.10 cds chromosome	810	459	56.67 %
>ENST00000451876.5 cds chromosome	636	369	58.02 %
>ENST00000441580.5 cds chromosome	576	329	57.12 %
>ENST00000412686.5 cds chromosome	338	185	54.73 %
>ENST00000452047.1 cds chromosome	687	400	58.22 %
>ENST00000440514.1 cds chromosome	580	331	57.07 %
>ENST00000887788.1 cds chromosome	732	423	57.79 %
>ENST00000887790.1 cds chromosome	819	478	58.36 %
>ENST00000887791.1 cds chromosome	756	438	57.94 %
>ENST00000887794.1 cds chromosome	900	516	57.33 %
>ENST00000887795.1 cds chromosome	657	378	57.53 %
>ENST00000926770.1 cds chromosome	759	440	57.97 %
>ENST00000926771.1 cds chromosome	765	438	57.25 %
>ENST00000967753.1 cds chromosome	639	371	58.06 %
>ENST00000967754.1 cds chromosome	582	344	59.11 %
>ENST00000967755.1 cds chromosome	834	474	56.83 %
>ENST00000967756.1 cds chromosome	990	560	56.57 %
>ENST00000967757.1 cds chromosome	897	514	57.30 %
>ENST00000967758.1 cds chromosome	822	480	58.39 %
>ENST00000458054.1 cds chromosome	378	139	36.77 %
>ENST00000409086.7 cds chromosome	2496	1004	40.22 %
>ENST00000359634.10 cds chromosome	2496	1004	40.22 %
>ENST00000418005.1 cds chromosome	391	145	37.08 %
>ENST00000867303.1 cds chromosome	2496	1004	40.22 %
>ENST00000867304.1 cds chromosome	2442	981	40.17 %
>ENST00000867305.1 cds chromosome	2496	1004	40.22 %
>ENST00000867306.1 cds chromosome	2496	1004	40.22 %
>ENST00000867307.1 cds chromosome	2496	1004	40.22 %
>ENST00000867308.1 cds chromosome	2496	1004	40.22 %
>ENST00000919571.1 cds chromosome	2496	1004	40.22 %
>ENST00000919572.1 cds chromosome	2496	1004	40.22 %
>ENST00000919573.1 cds chromosome	2496	1004	40.22 %
>ENST00000919574.1 cds chromosome	2496	1004	40.22 %
>ENST00000919575.1 cds chromosome	2442	981	40.17 %
>ENST00000919576.1 cds chromosome	2496	1004	40.22 %
>ENST00000919577.1 cds chromosome	2496	1004	40.22 %
>ENST00000919578.1 cds chromosome	2496	1004	40.22 %
>ENST00000919579.1 cds chromosome	2496	1004	40.22 %
>ENST00000919580.1 cds chromosome	2496	1004	40.22 %
>ENST00000919581.1 cds chromosome	2496	1004	40.22 %
>ENST00000919582.1 cds chromosome	2496	1004	40.22 %
>ENST00000919583.1 cds chromosome	2496	1004	40.22 %
>ENST00000919584.1 cds chromosome	2496	1004	40.22 %
>ENST00000919585.1 cds chromosome	2496	1004	40.22 %
>ENST00000919586.1 cds chromosome	2496	1004	40.22 %
>ENST00000919587.1 cds chromosome	2490	1001	40.20 %
>ENST00000919588.1 cds chromosome	2493	1002	40.19 %
>ENST00000919589.1 cds chromosome	2487	1000	40.21 %
>ENST00000919590.1 cds chromosome	2496	1004	40.22 %
>ENST00000919591.1 cds chromosome	2496	1004	40.22 %
>ENST00000919592.1 cds chromosome	2118	855	40.37 %
>ENST00000919593.1 cds chromosome	1929	782	40.54 %
>ENST00000919594.1 cds chromosome	2496	1004	40.22 %
>ENST00000919595.1 cds chromosome	2496	1004	40.22 %
>ENST00000919596.1 cds chromosome	2496	1004	40.22 %
>ENST00000919597.1 cds chromosome	2496	1004	40.22 %
>ENST00000919598.1 cds chromosome	2496	1004	40.22 %
>ENST00000919599.1 cds chromosome	2496	1004	40.22 %
>ENST00000956076.1 cds chromosome	2496	1004	40.22 %
>ENST00000956077.1 cds chromosome	2496	1004	40.22 %
>ENST00000956078.1 cds chromosome	2496	1004	40.22 %
>ENST00000264982.8 cds chromosome	1794	667	37.18 %
>ENST00000489254.5 cds chromosome	1338	491	36.70 %
>ENST00000484888.5 cds chromosome	1794	667	37.18 %
>ENST00000474781.5 cds chromosome	1740	639	36.72 %
>ENST00000481834.5 cds chromosome	1665	622	37.36 %
>ENST00000468900.5 cds chromosome	881	323	36.66 %
>ENST00000462419.5 cds chromosome	779	282	36.20 %
>ENST00000464035.5 cds chromosome	639	248	38.81 %
>ENST00000470159.5 cds chromosome	348	139	39.94 %
>ENST00000882528.1 cds chromosome	1647	618	37.52 %
>ENST00000882529.1 cds chromosome	1209	450	37.22 %
>ENST00000882530.1 cds chromosome	1647	618	37.52 %
>ENST00000882531.1 cds chromosome	1854	698	37.65 %
>ENST00000882532.1 cds chromosome	1794	667	37.18 %
>ENST00000882533.1 cds chromosome	1296	482	37.19 %
>ENST00000882534.1 cds chromosome	1794	667	37.18 %
>ENST00000882535.1 cds chromosome	1794	667	37.18 %
>ENST00000923048.1 cds chromosome	1791	665	37.13 %
>ENST00000923049.1 cds chromosome	1791	665	37.13 %
>ENST00000923050.1 cds chromosome	1038	388	37.38 %
>ENST00000923051.1 cds chromosome	1470	551	37.48 %
>ENST00000923052.1 cds chromosome	1794	667	37.18 %
>ENST00000923053.1 cds chromosome	1794	667	37.18 %
>ENST00000923054.1 cds chromosome	1737	653	37.59 %
>ENST00000968169.1 cds chromosome	1794	667	37.18 %
>ENST00000968170.1 cds chromosome	1794	667	37.18 %
>ENST00000357001.3 cds chromosome	348	198	56.90 %
>ENST00000888051.1 cds chromosome	564	337	59.75 %
>ENST00000949218.1 cds chromosome	375	213	56.80 %
>ENST00000300557.3 cds chromosome	312	163	52.24 %
>ENST00000902772.1 cds chromosome	312	163	52.24 %
>ENST00000902773.1 cds chromosome	312	163	52.24 %
>ENST00000902774.1 cds chromosome	312	163	52.24 %
>ENST00000902775.1 cds chromosome	312	163	52.24 %
>ENST00000902776.1 cds chromosome	312	163	52.24 %
>ENST00000902777.1 cds chromosome	312	163	52.24 %
>ENST00000902778.1 cds chromosome	312	163	52.24 %
>ENST00000902779.1 cds chromosome	312	163	52.24 %
>ENST00000902780.1 cds chromosome	312	163	52.24 %
>ENST00000963507.1 cds chromosome	312	163	52.24 %
>ENST00000963508.1 cds chromosome	312	163	52.24 %
>ENST00000223321.9 cds chromosome	705	307	43.55 %
>ENST00000445517.1 cds chromosome	495	211	42.63 %
>ENST00000877216.1 cds chromosome	684	298	43.57 %
>ENST00000877217.1 cds chromosome	750	334	44.53 %
>ENST00000877218.1 cds chromosome	729	316	43.35 %
>ENST00000877219.1 cds chromosome	426	188	44.13 %
>ENST00000928886.1 cds chromosome	690	299	43.33 %
>ENST00000928887.1 cds chromosome	705	305	43.26 %
>ENST00000928888.1 cds chromosome	372	156	41.94 %
>ENST00000928889.1 cds chromosome	678	295	43.51 %
>ENST00000928890.1 cds chromosome	345	153	44.35 %
>ENST00000967776.1 cds chromosome	582	252	43.30 %
>ENST00000360403.7 cds chromosome	1359	623	45.84 %
>ENST00000620860.4 cds chromosome	1206	548	45.44 %
>ENST00000439363.5 cds chromosome	669	308	46.04 %
>ENST00000372183.7 cds chromosome	1239	564	45.52 %
>ENST00000480675.5 cds chromosome	387	171	44.19 %
>ENST00000852379.1 cds chromosome	1356	622	45.87 %
>ENST00000852380.1 cds chromosome	1269	584	46.02 %
>ENST00000852381.1 cds chromosome	813	367	45.14 %
>ENST00000852382.1 cds chromosome	1350	618	45.78 %
>ENST00000852383.1 cds chromosome	1281	582	45.43 %
>ENST00000852384.1 cds chromosome	1422	652	45.85 %
>ENST00000913758.1 cds chromosome	1275	578	45.33 %
>ENST00000913759.1 cds chromosome	1266	583	46.05 %
>ENST00000949285.1 cds chromosome	1356	622	45.87 %
>ENST00000619038.5 cds chromosome	459	222	48.37 %
>ENST00000885788.1 cds chromosome	459	222	48.37 %
>ENST00000885789.1 cds chromosome	459	222	48.37 %
>ENST00000885790.1 cds chromosome	459	222	48.37 %
>ENST00000963509.1 cds chromosome	459	222	48.37 %
>ENST00000394303.8 cds chromosome	1797	1069	59.49 %
>ENST00000344140.6 cds chromosome	1572	898	57.12 %
>ENST00000394310.7 cds chromosome	1437	829	57.69 %
>ENST00000910732.1 cds chromosome	1866	1116	59.81 %
>ENST00000910733.1 cds chromosome	1932	1138	58.90 %
>ENST00000910734.1 cds chromosome	1716	1019	59.38 %
>ENST00000920599.1 cds chromosome	1836	1087	59.20 %
>ENST00000963641.1 cds chromosome	1701	1018	59.85 %
>ENST00000963642.1 cds chromosome	1851	1088	58.78 %
>ENST00000963643.1 cds chromosome	1905	1120	58.79 %
>ENST00000496156.5 cds chromosome	684	365	53.36 %
>ENST00000617190.5 cds chromosome	2439	1440	59.04 %
>ENST00000343304.10 cds chromosome	2439	1440	59.04 %
>ENST00000615587.4 cds chromosome	2373	1392	58.66 %
>ENST00000472710.2 cds chromosome	1863	1086	58.29 %
>ENST00000498402.2 cds chromosome	1566	921	58.81 %
>ENST00000866618.1 cds chromosome	2274	1346	59.19 %
>ENST00000866619.1 cds chromosome	2178	1279	58.72 %
>ENST00000866620.1 cds chromosome	2052	1228	59.84 %
>ENST00000866621.1 cds chromosome	2316	1369	59.11 %
>ENST00000932747.1 cds chromosome	2217	1322	59.63 %
>ENST00000932748.1 cds chromosome	2340	1393	59.53 %
>ENST00000949329.1 cds chromosome	2175	1299	59.72 %
>ENST00000949330.1 cds chromosome	2151	1275	59.27 %
>ENST00000297145.9 cds chromosome	1218	524	43.02 %
>ENST00000432572.1 cds chromosome	1164	460	39.52 %
>ENST00000967777.1 cds chromosome	1047	459	43.84 %
>ENST00000967778.1 cds chromosome	1245	535	42.97 %
>ENST00000257694.13 cds chromosome	2349	893	38.02 %
>ENST00000426128.6 cds chromosome	2163	817	37.77 %
>ENST00000422087.5 cds chromosome	2349	893	38.02 %
>ENST00000453144.5 cds chromosome	2049	782	38.16 %
>ENST00000436062.5 cds chromosome	2349	893	38.02 %
>ENST00000453085.1 cds chromosome	1919	751	39.13 %
>ENST00000427008.1 cds chromosome	578	203	35.12 %
>ENST00000852536.1 cds chromosome	2154	812	37.70 %
>ENST00000852537.1 cds chromosome	2382	902	37.87 %
>ENST00000924158.1 cds chromosome	2154	812	37.70 %
>ENST00000924159.1 cds chromosome	2376	899	37.84 %
>ENST00000924160.1 cds chromosome	2082	789	37.90 %
>ENST00000924161.1 cds chromosome	2346	892	38.02 %
>ENST00000967878.1 cds chromosome	2349	893	38.02 %
>ENST00000967879.1 cds chromosome	2343	890	37.99 %
>ENST00000967880.1 cds chromosome	2349	893	38.02 %
>ENST00000967881.1 cds chromosome	2211	834	37.72 %
>ENST00000967882.1 cds chromosome	2082	789	37.90 %
>ENST00000967883.1 cds chromosome	2349	893	38.02 %
>ENST00000967884.1 cds chromosome	2346	892	38.02 %
>ENST00000967885.1 cds chromosome	2349	893	38.02 %
>ENST00000652587.1 cds chromosome	1551	756	48.74 %
>ENST00000652161.1 cds chromosome	354	208	58.76 %
>ENST00000651226.1 cds chromosome	498	261	52.41 %
>ENST00000650721.1 cds chromosome	1098	536	48.82 %
>ENST00000652494.1 cds chromosome	504	263	52.18 %
>ENST00000651510.1 cds chromosome	504	263	52.18 %
>ENST00000361293.10 cds chromosome	2238	1072	47.90 %
>ENST00000652278.1 cds chromosome	504	263	52.18 %
>ENST00000369258.8 cds chromosome	2694	1283	47.62 %
>ENST00000467213.5 cds chromosome	1134	550	48.50 %
>ENST00000369259.4 cds chromosome	2082	998	47.93 %
>ENST00000651410.1 cds chromosome	615	315	51.22 %
>ENST00000652486.1 cds chromosome	579	298	51.47 %
>ENST00000651407.1 cds chromosome	1098	536	48.82 %
>ENST00000650714.1 cds chromosome	2379	1145	48.13 %
>ENST00000651070.1 cds chromosome	1098	536	48.82 %
>ENST00000651420.1 cds chromosome	354	208	58.76 %
>ENST00000652188.1 cds chromosome	492	263	53.46 %
>ENST00000651820.1 cds chromosome	576	296	51.39 %
>ENST00000651231.1 cds chromosome	2643	1252	47.37 %
>ENST00000651206.1 cds chromosome	882	398	45.12 %
>ENST00000431239.6 cds chromosome	2478	1145	46.21 %
>ENST00000866229.1 cds chromosome	2733	1289	47.16 %
>ENST00000866230.1 cds chromosome	2412	1146	47.51 %
>ENST00000866231.1 cds chromosome	2670	1278	47.87 %
>ENST00000866232.1 cds chromosome	2703	1286	47.58 %
>ENST00000866233.1 cds chromosome	2784	1325	47.59 %
>ENST00000866234.1 cds chromosome	2649	1260	47.57 %
>ENST00000866235.1 cds chromosome	1926	928	48.18 %
>ENST00000866236.1 cds chromosome	2583	1229	47.58 %
>ENST00000917448.1 cds chromosome	2664	1268	47.60 %
>ENST00000917449.1 cds chromosome	1236	618	50.00 %
>ENST00000917450.1 cds chromosome	1767	860	48.67 %
>ENST00000917451.1 cds chromosome	2358	1140	48.35 %
>ENST00000917452.1 cds chromosome	2523	1200	47.56 %
>ENST00000917453.1 cds chromosome	1956	935	47.80 %
>ENST00000917454.1 cds chromosome	2553	1208	47.32 %
>ENST00000917455.1 cds chromosome	1800	861	47.83 %
>ENST00000917456.1 cds chromosome	2505	1194	47.66 %
>ENST00000917457.1 cds chromosome	2766	1314	47.51 %
>ENST00000949387.1 cds chromosome	2613	1247	47.72 %
>ENST00000949388.1 cds chromosome	1911	915	47.88 %
>ENST00000949389.1 cds chromosome	2097	1008	48.07 %
>ENST00000949390.1 cds chromosome	2421	1149	47.46 %
>ENST00000322522.8 cds chromosome	1200	565	47.08 %
>ENST00000392329.7 cds chromosome	1200	565	47.08 %
>ENST00000431594.5 cds chromosome	641	287	44.77 %
>ENST00000444194.5 cds chromosome	572	252	44.06 %
>ENST00000458647.5 cds chromosome	429	193	44.99 %
>ENST00000423767.5 cds chromosome	636	284	44.65 %
>ENST00000409027.1 cds chromosome	466	212	45.49 %
>ENST00000889764.1 cds chromosome	1200	565	47.08 %
>ENST00000889765.1 cds chromosome	1047	494	47.18 %
>ENST00000889766.1 cds chromosome	1167	551	47.22 %
>ENST00000889767.1 cds chromosome	1200	565	47.08 %
>ENST00000889768.1 cds chromosome	1320	631	47.80 %
>ENST00000889769.1 cds chromosome	999	472	47.25 %
>ENST00000889770.1 cds chromosome	1200	565	47.08 %
>ENST00000889771.1 cds chromosome	1200	565	47.08 %
>ENST00000889772.1 cds chromosome	1047	494	47.18 %
>ENST00000889773.1 cds chromosome	1200	565	47.08 %
>ENST00000889774.1 cds chromosome	1200	565	47.08 %
>ENST00000889775.1 cds chromosome	1200	565	47.08 %
>ENST00000889776.1 cds chromosome	1200	565	47.08 %
>ENST00000889777.1 cds chromosome	1200	565	47.08 %
>ENST00000889778.1 cds chromosome	1200	565	47.08 %
>ENST00000926888.1 cds chromosome	1200	565	47.08 %
>ENST00000926889.1 cds chromosome	1200	565	47.08 %
>ENST00000956157.1 cds chromosome	1200	565	47.08 %
>ENST00000956158.1 cds chromosome	1200	565	47.08 %
>ENST00000956159.1 cds chromosome	1200	565	47.08 %
>ENST00000956160.1 cds chromosome	1200	565	47.08 %
>ENST00000956161.1 cds chromosome	1200	565	47.08 %
>ENST00000956162.1 cds chromosome	1200	565	47.08 %
>ENST00000956163.1 cds chromosome	1200	565	47.08 %
>ENST00000956164.1 cds chromosome	1200	565	47.08 %
>ENST00000956165.1 cds chromosome	1200	565	47.08 %
>ENST00000225964.10 cds chromosome	4395	2859	65.05 %
>ENST00000507689.1 cds chromosome	462	289	62.55 %
>ENST00000861333.1 cds chromosome	2793	1791	64.12 %
>ENST00000861334.1 cds chromosome	4392	2858	65.07 %
>ENST00000861335.1 cds chromosome	3216	2074	64.49 %
>ENST00000861336.1 cds chromosome	4341	2821	64.99 %
>ENST00000861337.1 cds chromosome	4269	2776	65.03 %
>ENST00000861338.1 cds chromosome	4359	2833	64.99 %
>ENST00000861339.1 cds chromosome	4392	2857	65.05 %
>ENST00000861340.1 cds chromosome	4380	2851	65.09 %
>ENST00000861341.1 cds chromosome	3612	2333	64.59 %
>ENST00000861342.1 cds chromosome	4341	2826	65.10 %
>ENST00000861343.1 cds chromosome	4287	2788	65.03 %
>ENST00000861344.1 cds chromosome	4260	2768	64.98 %
>ENST00000919350.1 cds chromosome	4296	2789	64.92 %
>ENST00000963828.1 cds chromosome	2766	1775	64.17 %
>ENST00000457734.7 cds chromosome	1890	774	40.95 %
>ENST00000475296.5 cds chromosome	359	140	39.00 %
>ENST00000476044.5 cds chromosome	799	332	41.55 %
>ENST00000464320.5 cds chromosome	361	140	38.78 %
>ENST00000337777.7 cds chromosome	1890	774	40.95 %
>ENST00000497002.1 cds chromosome	1890	774	40.95 %
>ENST00000900957.1 cds chromosome	1890	774	40.95 %
>ENST00000900958.1 cds chromosome	1890	774	40.95 %
>ENST00000900959.1 cds chromosome	1890	774	40.95 %
>ENST00000900960.1 cds chromosome	1890	774	40.95 %
>ENST00000900961.1 cds chromosome	1890	774	40.95 %
>ENST00000900962.1 cds chromosome	1890	774	40.95 %
>ENST00000900963.1 cds chromosome	1632	672	41.18 %
>ENST00000900964.1 cds chromosome	1890	774	40.95 %
>ENST00000900965.1 cds chromosome	1890	774	40.95 %
>ENST00000900966.1 cds chromosome	1890	774	40.95 %
>ENST00000900967.1 cds chromosome	1890	774	40.95 %
>ENST00000900968.1 cds chromosome	1890	774	40.95 %
>ENST00000900969.1 cds chromosome	1890	774	40.95 %
>ENST00000900970.1 cds chromosome	1887	772	40.91 %
>ENST00000900971.1 cds chromosome	1890	774	40.95 %
>ENST00000900972.1 cds chromosome	1809	741	40.96 %
>ENST00000900973.1 cds chromosome	1890	774	40.95 %
>ENST00000900974.1 cds chromosome	1890	774	40.95 %
>ENST00000900975.1 cds chromosome	1890	774	40.95 %
>ENST00000900976.1 cds chromosome	1890	774	40.95 %
>ENST00000900977.1 cds chromosome	1539	630	40.94 %
>ENST00000900978.1 cds chromosome	1890	774	40.95 %
>ENST00000900979.1 cds chromosome	1890	774	40.95 %
>ENST00000900980.1 cds chromosome	1890	774	40.95 %
>ENST00000900981.1 cds chromosome	1890	774	40.95 %
>ENST00000900982.1 cds chromosome	1890	774	40.95 %
>ENST00000900983.1 cds chromosome	1890	774	40.95 %
>ENST00000900984.1 cds chromosome	1890	774	40.95 %
>ENST00000900985.1 cds chromosome	1890	774	40.95 %
>ENST00000900986.1 cds chromosome	1890	774	40.95 %
>ENST00000900987.1 cds chromosome	1890	774	40.95 %
>ENST00000900988.1 cds chromosome	1890	774	40.95 %
>ENST00000900989.1 cds chromosome	1890	774	40.95 %
>ENST00000900990.1 cds chromosome	1890	774	40.95 %
>ENST00000900991.1 cds chromosome	1890	774	40.95 %
>ENST00000900992.1 cds chromosome	1890	774	40.95 %
>ENST00000900993.1 cds chromosome	1890	774	40.95 %
>ENST00000900994.1 cds chromosome	1890	774	40.95 %
>ENST00000900995.1 cds chromosome	1890	774	40.95 %
>ENST00000900996.1 cds chromosome	1890	774	40.95 %
>ENST00000900997.1 cds chromosome	1890	774	40.95 %
>ENST00000900998.1 cds chromosome	1890	774	40.95 %
>ENST00000900999.1 cds chromosome	1890	774	40.95 %
>ENST00000901000.1 cds chromosome	1890	774	40.95 %
>ENST00000901001.1 cds chromosome	1890	774	40.95 %
>ENST00000901002.1 cds chromosome	1890	774	40.95 %
>ENST00000901003.1 cds chromosome	1890	774	40.95 %
>ENST00000901004.1 cds chromosome	1890	774	40.95 %
>ENST00000901005.1 cds chromosome	1890	774	40.95 %
>ENST00000901006.1 cds chromosome	1890	774	40.95 %
>ENST00000901007.1 cds chromosome	1890	774	40.95 %
>ENST00000901008.1 cds chromosome	1890	774	40.95 %
>ENST00000901009.1 cds chromosome	1890	774	40.95 %
>ENST00000901010.1 cds chromosome	1890	774	40.95 %
>ENST00000901011.1 cds chromosome	1890	774	40.95 %
>ENST00000901012.1 cds chromosome	1890	774	40.95 %
>ENST00000901013.1 cds chromosome	1890	774	40.95 %
>ENST00000937733.1 cds chromosome	1890	774	40.95 %
>ENST00000937734.1 cds chromosome	1596	658	41.23 %
>ENST00000937735.1 cds chromosome	1866	766	41.05 %
>ENST00000968171.1 cds chromosome	1890	774	40.95 %
>ENST00000968172.1 cds chromosome	1890	774	40.95 %
>ENST00000968173.1 cds chromosome	1809	741	40.96 %
>ENST00000968174.1 cds chromosome	1890	774	40.95 %
>ENST00000968175.1 cds chromosome	1890	774	40.95 %
>ENST00000968176.1 cds chromosome	1890	774	40.95 %
>ENST00000968177.1 cds chromosome	1890	774	40.95 %
>ENST00000968178.1 cds chromosome	1890	774	40.95 %
>ENST00000968179.1 cds chromosome	1797	732	40.73 %
>ENST00000968180.1 cds chromosome	1890	774	40.95 %
>ENST00000968181.1 cds chromosome	1890	774	40.95 %
>ENST00000968182.1 cds chromosome	1890	774	40.95 %
>ENST00000968183.1 cds chromosome	1890	774	40.95 %
>ENST00000968184.1 cds chromosome	1890	774	40.95 %
>ENST00000968185.1 cds chromosome	1890	774	40.95 %
>ENST00000968186.1 cds chromosome	1809	741	40.96 %
>ENST00000968187.1 cds chromosome	1890	774	40.95 %
>ENST00000968188.1 cds chromosome	1890	774	40.95 %
>ENST00000258770.8 cds chromosome	1896	1118	58.97 %
>ENST00000361278.7 cds chromosome	1566	916	58.49 %
>ENST00000395655.8 cds chromosome	1566	916	58.49 %
>ENST00000494076.5 cds chromosome	1896	1118	58.97 %
>ENST00000483615.1 cds chromosome	824	507	61.53 %
>ENST00000478532.5 cds chromosome	850	501	58.94 %
>ENST00000461363.1 cds chromosome	745	424	56.91 %
>ENST00000475893.1 cds chromosome	384	212	55.21 %
>ENST00000482285.1 cds chromosome	354	197	55.65 %
>ENST00000495078.1 cds chromosome	310	177	57.10 %
>ENST00000895097.1 cds chromosome	1896	1118	58.97 %
>ENST00000895098.1 cds chromosome	1896	1118	58.97 %
>ENST00000895099.1 cds chromosome	1791	1068	59.63 %
>ENST00000895100.1 cds chromosome	1455	853	58.63 %
>ENST00000895101.1 cds chromosome	1521	890	58.51 %
>ENST00000895102.1 cds chromosome	1851	1092	59.00 %
>ENST00000895103.1 cds chromosome	1851	1092	59.00 %
>ENST00000895104.1 cds chromosome	1566	916	58.49 %
>ENST00000895105.1 cds chromosome	1482	870	58.70 %
>ENST00000895106.1 cds chromosome	1896	1118	58.97 %
>ENST00000895107.1 cds chromosome	1566	916	58.49 %
>ENST00000895108.1 cds chromosome	1857	1091	58.75 %
>ENST00000895109.1 cds chromosome	1896	1118	58.97 %
>ENST00000895110.1 cds chromosome	1455	853	58.63 %
>ENST00000895111.1 cds chromosome	1791	1068	59.63 %
